iter	Logloss
301	0.002141381997
302	0.002141389309
303	0.002132044601
304	0.002121527815
305	0.002114477223
306	0.002106165381
307	0.002098477136
308	0.002091751262
309	0.002083319222
310	0.002083314102
311	0.002072453154
312	0.002060680576
313	0.002055801935
314	0.002047518316
315	0.002041955563
316	0.002038336167
317	0.002038334214
318	0.002032163342
319	0.002026451777
320	0.002020130667
321	0.002020116262
322	0.002014946275
323	0.002007023006
324	0.002001459329
325	0.001992762597
326	0.001989035118
327	0.001989038151
328	0.00198149053
329	0.001975791879
330	0.001968120204
331	0.001960782147
332	0.00195553964
333	0.001949157855
334	0.001941526731
335	0.001936771118
336	0.001936771118
337	0.001936762498
338	0.001928670579
339	0.001920310174
340	0.001915124783
341	0.001915128051
342	0.001909266269
343	0.001909252192
344	0.001900797446
345	0.001893434942
346	0.00189343831
347	0.001888248517
348	0.001883272785
349	0.001883259992
350	0.001877102842
351	0.001872659968
352	0.001868553801
353	0.001868551789
354	0.001865252732
355	0.001858597127
356	0.001849730703
357	0.001849338571
358	0.001847297592
359	0.0018413207
360	0.001841324269
361	0.001831909075
362	0.001827505482
363	0.001827502151
364	0.001822509308
365	0.001816031982
366	0.001816036684
367	0.001812203427
368	0.001808867441
369	0.001805248886
370	0.001801072562
371	0.001801062739
372	0.001792181718
373	0.001784245727
374	0.001784235541
375	0.001784233082
376	0.001779265793
377	0.001774553647
378	0.001767441171
379	0.001761363884
380	0.001755891566
381	0.001750566928
382	0.001750562492
383	0.001750557897
384	0.001744844412
385	0.001740188642
386	0.001740188642
387	0.001734190132
388	0.001734182865
389	0.001729523541
390	0.001729509544
391	0.001725828189
392	0.001720759335
393	0.001716427963
394	0.001712764937
395	0.001705120785
396	0.001705108076
397	0.001705108998
398	0.00170509781
399	0.001705093854
400	0.001705095837
401	0.001701662301
402	0.001701670525
403	0.001697629892
404	0.001693043609
405	0.001687204862
406	0.001687201214
407	0.001684307008
408	0.001681396978
409	0.001677382421
410	0.001673113891
411	0.001667637789
412	0.001662028219
413	0.001662016412
414	0.001662020689
415	0.001659571274
416	0.001659569738
417	0.001654315483
418	0.001649942908
419	0.00164404876
420	0.001640138828
421	0.001635464127
422	0.001632271926
423	0.001625668933
424	0.00162566729
425	0.001625656071
426	0.001625647979
427	0.001619802919
428	0.00161549018
429	0.001615488569
430	0.001610467402
431	0.001610465756
432	0.001605198923
433	0.001605198923
434	0.001605185607
435	0.001605188904
436	0.001605188195
437	0.00159933073
438	0.00159469413
439	0.00158901328
440	0.001583975183
441	0.00158397955
442	0.001580219356
443	0.001580203965
444	0.001577959721
445	0.001577944989
446	0.001571322535
447	0.001571310058
448	0.001566542013
449	0.001566528174
450	0.001566517558
451	0.001562756734
452	0.001554747955
453	0.001549944929
454	0.001549941891
455	0.001549941891
456	0.001549935625
457	0.001546026246
458	0.001546027287
459	0.001546027139
460	0.001546019877
461	0.001546019877
462	0.001541092963
463	0.001535195546
464	0.001535187584
465	0.001531753591
466	0.001531757279
467	0.001531750885
468	0.001531750885
469	0.001531747494
470	0.001527606589
471	0.001527606589
472	0.00152760442
473	0.001527600816
474	0.001527582288
475	0.001527568141
476	0.001527568141
477	0.001525163287
478	0.00152516119
479	0.001520627847
480	0.001520630104
481	0.001516450044
482	0.001516454802
483	0.001511097452
484	0.001511096252
485	0.001511097655
486	0.001505278824
487	0.001505272411
488	0.001505271088
489	0.001505264503
490	0.001505249653
491	0.001505237023
492	0.001500260159
493	0.001500249706
494	0.001500245067
495	0.001497352975
496	0.001497342298
497	0.001497328583
498	0.001494443142
499	0.001494442458
500	0.001494434299
501	0.001490833113
502	0.001490842714
503	0.001487865055
504	0.001484707486
505	0.001484706851
506	0.001484703634
507	0.001484701052
508	0.001484697597
509	0.001484700858
510	0.001479954287
511	0.001479954981
512	0.001474883211
513	0.00147487175
514	0.001474873119
515	0.001470606362
516	0.001466841581
517	0.001466846404
518	0.001466846404
519	0.001464885875
520	0.001464892294
521	0.001460548848
522	0.001458341895
523	0.001454941455
524	0.001451534608
525	0.001448569036
526	0.001448561035
527	0.00144854891
528	0.001448550447
529	0.001448535086
530	0.001448544563
531	0.001448528785
532	0.001448525737
533	0.001448523442
534	0.001448518337
535	0.00144364279
536	0.001442025916
537	0.001438823215
538	0.001438812728
539	0.001435288004
540	0.001435284302
541	0.001435274644
542	0.001435277584
543	0.001435271616
544	0.001435254515
545	0.001429766317
546	0.001429766416
547	0.001426380584
548	0.001426371885
549	0.001420168979
550	0.001416925359
551	0.001416916615
552	0.001416915391
553	0.001416931877
554	0.001416918011
555	0.001414029046
556	0.001414029046
557	0.001414030836
558	0.001414030836
559	0.001414032597
560	0.001414032597
561	0.001414018546
562	0.001409575238
563	0.001409566202
564	0.001409551979
565	0.001409557369
566	0.001409568988
567	0.001405531142
568	0.001401842894
569	0.001401835697
570	0.001401835816
571	0.00140183074
572	0.00140183074
573	0.001401830722
574	0.001396395747
575	0.001396404403
576	0.001396398797
577	0.001392408889
578	0.001387369947
579	0.001384966474
580	0.001379857991
581	0.001379861882
582	0.001377272537
583	0.00137278901
584	0.001372791934
585	0.001369504374
586	0.001369498544
587	0.001369484928
588	0.001369488021
589	0.001365159495
590	0.00136515949
591	0.0013624462
592	0.001362452193
593	0.001362425599
594	0.001362436187
595	0.001362430814
596	0.001362423909
597	0.001359500133
598	0.001355139834
599	0.001355133864
600	0.001355124676
601	0.001355135863
602	0.001355132879
603	0.001355129581
604	0.00135512394
605	0.00135512394
606	0.001352385838
607	0.001352383038
608	0.001352377699
609	0.001352367171
610	0.001352371776
611	0.001352375117
612	0.001352358521
613	0.001352357738
614	0.001349637807
615	0.001349652474
616	0.001349633059
617	0.001349646368
618	0.001345680114
619	0.001345682736
620	0.001345678196
621	0.001345668148
622	0.001342257538
623	0.001342267199
624	0.001342259188
625	0.001342248868
626	0.001342247462
627	0.001338598462
628	0.00133860792
629	0.00133401849
630	0.001334027308
631	0.001334023333
632	0.001334023333
633	0.001334015671
634	0.001330840258
635	0.001330834057
636	0.001330830111
637	0.00133082502
638	0.001330809824
639	0.001327344817
640	0.001327339627
641	0.001327349655
642	0.001327314144
643	0.001327325565
644	0.00132397535
645	0.001323969606
646	0.00132396689
647	0.001323964183
648	0.001323959018
649	0.001323943389
650	0.001323943494
651	0.001323936529
652	0.001323938091
653	0.001323944634
654	0.001323944634
655	0.001323930892
656	0.001323917097
657	0.001323917454
658	0.001323911451
659	0.001323898955
660	0.001323893701
661	0.00132388866
662	0.001323888328
663	0.001321272203
664	0.001321272203
665	0.001321266146
666	0.001321266146
667	0.001316897342
668	0.001316881391
669	0.001316885555
670	0.001316861855
671	0.001316867932
672	0.001316858753
673	0.001316842321
674	0.001316844234
675	0.00131682337
676	0.001316817502
677	0.001316827143
678	0.001316808053
679	0.001316808132
680	0.001314381675
681	0.001314368064
682	0.001314364733
683	0.001314364733
684	0.001314364277
685	0.001314346477
686	0.001314346219
687	0.001314337793
688	0.001314339493
689	0.001314334377
690	0.001314328672
691	0.001314319864
692	0.001314314687
693	0.001314314687
694	0.001314320853
695	0.001311946386
696	0.001311943585
697	0.001311941587
698	0.001311931272
699	0.001311930147
700	0.001311927956
701	0.001311929171
702	0.001311907123
703	0.001311914389
704	0.001311904639
705	0.001311907128
706	0.001311907128
707	0.001311896322
708	0.001311892019
709	0.001311899821
710	0.001311894949
711	0.00131189191
712	0.001311887647
713	0.001311871369
714	0.00131188278
715	0.001311886482
716	0.001311869099
717	0.001311857629
718	0.001311843754
719	0.001311841043
720	0.001311833419
721	0.001311829717
722	0.001311827709
723	0.001311820998
724	0.001311824175
725	0.001311819284
726	0.001311810064
727	0.001311810862
728	0.001311810862
729	0.001311807948
730	0.001311800443
731	0.001311802808
732	0.001311789137
733	0.001311787511
734	0.001311800969
735	0.001311776799
736	0.001311779511
737	0.001311775332
738	0.001311780398
739	0.001311775411
740	0.001311779335
741	0.001311763859
742	0.00131177123
743	0.001311754552
744	0.001311761141
745	0.001311756432
746	0.001311753255
747	0.001311747753
748	0.001311755153
749	0.001311748809
750	0.001311739842
751	0.001311733903
752	0.001311734235
753	0.001311729665
754	0.0013117331
755	0.001311717108
756	0.001311717108
757	0.001311726382
758	0.001311723923
759	0.001311714857
760	0.00131170248
761	0.00131169562
762	0.00131169849
763	0.001311690043
764	0.001311685969
765	0.001311676868
766	0.001311677334
767	0.001311672511
768	0.001311672511
769	0.001311672511
770	0.001311676348
771	0.001311673165
772	0.001311664431
773	0.001311661542
774	0.001311653417
775	0.001311651737
776	0.001311637886
777	0.001311648647
778	0.001311647914
779	0.001311639309
780	0.001311645341
781	0.001311645341
782	0.001311620835
783	0.001311616388
784	0.001311618981
785	0.001311628191
786	0.001311611184
787	0.001311618738
788	0.001311614452
789	0.001311611032
790	0.001311602263
791	0.001311598639
792	0.001311598615
793	0.001311598615
794	0.001311591318
795	0.001311573816
796	0.001311586118
797	0.001311580671
798	0.001311583278
799	0.001311566128
800	0.001311571248
801	0.00131157047
802	0.001311569492
803	0.001311560411
804	0.001311559697
805	0.001311544678
806	0.001311550274
807	0.001311548951
808	0.001311544623
809	0.001311534645
810	0.001311534645
811	0.001311530407
812	0.001311521812
813	0.001311524013
814	0.001311511457
815	0.001311515715
816	0.001311505226
817	0.001311499724
818	0.001311507523
819	0.001311502013
820	0.00131149999
821	0.001311500516
822	0.001311490513
823	0.00131148107
824	0.001311484639
825	0.001311484783
826	0.001311465689
827	0.001311468128
828	0.001311468128
829	0.001311456762
830	0.001311456762
831	0.001311454653
832	0.001311458465
833	0.001311456849
834	0.001311448552
835	0.001311434851
836	0.001311426115
837	0.001311433159
838	0.001311432921
839	0.001311429367
840	0.001311420812
841	0.001311420955
842	0.001311414541
843	0.001311413461
844	0.001311409317
845	0.00131139403
846	0.001311405827
847	0.0013114078
848	0.001311398625
849	0.001311396216
850	0.001311399869
851	0.001311393148
852	0.00131139347
853	0.001311382302
854	0.001311392336
855	0.001311376236
856	0.001311371299
857	0.001311367706
858	0.001311367046
859	0.001311370288
860	0.001311364419
861	0.001311362149
862	0.001311353073
863	0.001311336597
864	0.001311338455
865	0.001311337018
866	0.001311340398
867	0.001311336091
868	0.00131132477
869	0.001311323813
870	0.00131131494
871	0.001311313651
872	0.001311313349
873	0.00131130404
874	0.001311302276
875	0.001311300392
876	0.001311300848
877	0.001311299222
878	0.001311287549
879	0.001311294429
880	0.001311287906
881	0.001311285055
882	0.001311280049
883	0.001311277115
884	0.001311269987
885	0.001311264807
886	0.001311271479
887	0.001311261649
888	0.001311267265
889	0.001311259825
890	0.001311239125
891	0.001311245297
892	0.001311248439
893	0.001311244593
894	0.001311225018
895	0.001311230694
896	0.001311214174
897	0.001311212033
898	0.0013112147
899	0.001311206139
900	0.001311204132
901	0.001311203687
902	0.001311194596
903	0.001311192445
904	0.001311187419
905	0.00131118275
906	0.001311175225
907	0.001311174135
908	0.001311176975
909	0.001311168058
910	0.001311158907
911	0.001311166803
912	0.001311150481
913	0.001311153817
914	0.001311150322
915	0.001311149782
916	0.001311120687
917	0.001311122555
918	0.001311121926
919	0.001311119115
920	0.001311111472
921	0.00131111073
922	0.001311095874
923	0.001311095909
924	0.001311088042
925	0.001311087061
926	0.001311087438
927	0.001311062252
928	0.001311067952
929	0.001311055843
930	0.001311045815
931	0.001311050395
932	0.001311048234
933	0.001311043788
934	0.001311037183
935	0.001311030288
936	0.001311034447
937	0.001311035362
938	0.00131102642
939	0.001311025215
940	0.001311013165
941	0.001310997298
942	0.001310997075
943	0.001310997383
944	0.001310992842
945	0.00131098777
946	0.001310981029
947	0.001310980414
948	0.001310964235
949	0.001310968884
950	0.001310962381
951	0.001310963531
952	0.001310951064
953	0.001310953236
954	0.00131095276
955	0.00131093777
956	0.00131094012
957	0.00131094235
958	0.001310940169
959	0.001310936288
960	0.001310930807
961	0.0013109202
962	0.0013109202
963	0.0013109179
964	0.001310906935
965	0.001310913543
966	0.001310909751
967	0.001310912373
968	0.001310906806
969	0.001310912135
970	0.001310896258
971	0.001310898806
972	0.001310899697
973	0.001310899786
974	0.001310899127
975	0.001310881545
976	0.001310898195
977	0.001310883999
978	0.001310884023
979	0.001310883483
980	0.00131087757
981	0.001310878482
982	0.001310868107
983	0.00131087115
984	0.001310866798
985	0.001310863388
986	0.001310863388
987	0.00131086606
988	0.001310849861
989	0.001310853306
990	0.001310853068
991	0.001310846612
992	0.001310842767
993	0.001310842767
994	0.001310833077
995	0.001310827827
996	0.001310826479
997	0.001310827778
998	0.001310824477
999	0.001310823588
1000	0.001310812137
1001	0.001310812727
1002	0.001310823979
1003	0.00131081238
1004	0.001310799587
1005	0.001310800633
1006	0.001310800633
1007	0.001310812306
1008	0.001310800142
1009	0.00131080094
1010	0.001310793401
1011	0.001310793401
1012	0.001310785524
1013	0.00131078768
1014	0.001310786605
1015	0.001310774396
1016	0.001310778684
1017	0.001310777132
1018	0.001310774193
1019	0.001310761127
1020	0.001310769573
1021	0.001310761945
1022	0.001310761812
1023	0.001310753371
1024	0.001310758813
1025	0.001310752399
1026	0.001310752399
1027	0.001310751185
1028	0.001310743854
1029	0.001310752459
1030	0.001310741103
1031	0.001310750208
1032	0.001310747672
1033	0.001310739706
1034	0.001310739706
1035	0.001310731681
1036	0.001310730224
1037	0.001310718471
1038	0.001310718471
1039	0.001310717009
1040	0.001310723002
1041	0.001310709425
1042	0.001310709138
1043	0.00131070825
1044	0.001310708394
1045	0.001310697806
1046	0.001310701816
1047	0.00131070029
1048	0.00131070029
1049	0.001310691566
1050	0.001310690317
1051	0.001310690317
1052	0.00131068414
1053	0.001310691025
1054	0.001310681786
1055	0.001310683499
1056	0.001310677274
1057	0.001310668525
1058	0.001310666739
1059	0.001310666739
1060	0.001310659591
1061	0.001310659591
1062	0.001310663581
1063	0.001310663715
1064	0.001310672147
1065	0.001310658833
1066	0.001310648552
1067	0.001310650773
1068	0.001310644522
1069	0.001310642951
1070	0.001310639769
1071	0.001310636631
1072	0.00131063852
1073	0.00131063045
1074	0.00131063045
1075	0.001310630866
1076	0.001310631416
1077	0.00131061955
1078	0.001310630927
1079	0.001310613534
1080	0.001310620483
1081	0.001310610312
1082	0.001310611303
1083	0.001310614158
1084	0.001310605712
1085	0.001310605712
1086	0.001310606589
1087	0.001310612002
1088	0.001310601439
1089	0.001310601548
1090	0.001310597449
1091	0.001310584462
1092	0.001310586871
1093	0.001310592418
1094	0.001310582588
1095	0.001310581952
1096	0.001310585972
1097	0.001310575379
1098	0.0013105748
1099	0.0013105748
1100	0.001310568812
1101	0.001310569639
1102	0.001310567637
1103	0.001310569332
1104	0.001310563802
1105	0.001310556109
1106	0.001310553741
1107	0.001310557221
1108	0.001310554589
1109	0.001310547089
1110	0.001310543099
1111	0.001310547317
1112	0.001310544668
1113	0.001310535478
1114	0.001310533034
1115	0.001310529114
1116	0.001310521064
1117	0.001310521391
1118	0.001310520469
1119	0.001310522288
1120	0.001310515165
1121	0.001310511581
1122	0.001310510074
1123	0.001310513584
1124	0.001310505405
1125	0.001310500661
1126	0.001310506069
1127	0.001310501732
1128	0.001310494098
1129	0.001310493038
1130	0.001310487147
1131	0.001310492292
1132	0.001310487316
1133	0.001310485026
1134	0.00131048946
1135	0.001310470674
1136	0.001310479437
1137	0.001310465023
1138	0.00131046884
1139	0.001310474966
1140	0.001310470054
1141	0.001310476741
1142	0.001310458946
1143	0.001310454876
1144	0.001310451679
1145	0.001310447203
1146	0.001310448933
1147	0.001310455987
1148	0.001310447535
1149	0.001310434682
1150	0.001310438236
1151	0.001310439163
1152	0.001310439163
1153	0.001310434008
1154	0.001310440125
1155	0.00131043605
1156	0.001310426221
1157	0.001310426027
1158	0.00131042343
1159	0.001310415678
1160	0.001310416272
1161	0.001310411935
1162	0.001310405462
1163	0.001310400946
1164	0.00131040567
1165	0.001310397352
1166	0.001310399181
1167	0.001310394799
1168	0.001310386199
1169	0.00131039823
1170	0.001310391027
1171	0.001310385054
1172	0.001310390383
1173	0.001310385733
1174	0.001310381679
1175	0.001310372231
1176	0.001310377986
1177	0.00131036772
1178	0.001310371448
1179	0.001310363021
1180	0.001310364979
1181	0.001310362263
1182	0.001310364771
1183	0.001310358585
1184	0.001310359318
1185	0.001310351026
1186	0.001310354481
1187	0.00131034588
1188	0.001310341856
1189	0.001310339496
1190	0.001310342554
1191	0.001310346837
1192	0.001310333141
1193	0.001310327282
1194	0.001310336051
1195	0.001310332735
1196	0.001310326727
1197	0.001310325265
1198	0.001310320764
1199	0.00131031897
1200	0.001310312199
1201	0.001310316144
1202	0.001310315797
1203	0.001310316556
1204	0.00131030225
1205	0.001310298032
1206	0.001310295916
1207	0.001310300545
1208	0.001310300114
1209	0.001310302171
1210	0.001310292114
1211	0.001310295539
1212	0.001310280308
1213	0.001310272808
1214	0.001310283585
1215	0.00131027957
1216	0.001310275107
1217	0.001310263528
1218	0.001310270249
1219	0.001310270973
1220	0.001310272024
1221	0.001310272931
1222	0.001310265421
1223	0.001310261059
1224	0.001310271325
1225	0.00131025337
1226	0.001310250475
1227	0.00131024817
1228	0.001310246827
1229	0.001310243743
1230	0.001310251194
1231	0.001310245155
1232	0.001310254875
1233	0.001310240639
1234	0.001310241085
1235	0.001310230611
1236	0.001310231474
1237	0.001310233967
1238	0.001310232877
1239	0.0013102336
1240	0.001310222175
1241	0.001310227593
1242	0.001310220638
1243	0.001310216474
1244	0.001310216464
1245	0.001310215083
1246	0.0013102045
1247	0.001310201496
1248	0.001310204396
1249	0.001310211623
1250	0.001310201442
1251	0.001310201442
1252	0.001310193412
1253	0.00131019535
1254	0.00131019592
1255	0.001310194745
1256	0.001310178878
1257	0.001310179305
1258	0.001310178145
1259	0.001310178145
1260	0.001310180489
1261	0.001310173059
1262	0.001310175176
1263	0.001310175176
1264	0.001310172354
1265	0.001310170986
1266	0.0013101726
1267	0.001310162086
1268	0.001310162091
1269	0.001310169249
1270	0.001310159761
1271	0.001310160421
1272	0.001310162983
1273	0.001310159152
1274	0.001310152683
1275	0.001310156614
1276	0.001310151112
1277	0.00131014208
1278	0.001310139902
1279	0.001310137097
1280	0.001310146029
1281	0.001310137161
1282	0.001310127664
1283	0.001310140443
1284	0.001310131986
1285	0.001310125562
1286	0.001310125123
1287	0.001310131259
1288	0.001310124716
1289	0.001310116181
1290	0.001310112086
1291	0.001310109647
1292	0.001310103972
1293	0.001310105147
1294	0.001310104016
1295	0.001310110099
1296	0.001310102495
1297	0.00131009961
1298	0.00131009787
1299	0.001310088571
1300	0.001310093543
1301	0.001310096542
1302	0.001310091996
1303	0.001310088274
1304	0.001310088611
1305	0.001310088611
1306	0.001310086613
1307	0.001310080115
1308	0.001310075268
1309	0.001310077627
1310	0.001310079834
1311	0.001310078466
1312	0.001310078798
1313	0.001310060701
1314	0.00131006423
1315	0.001310062039
1316	0.001310035114
1317	0.001310045241
1318	0.001310038255
1319	0.001310039692
1320	0.001310038453
1321	0.001310036748
1322	0.001310040347
1323	0.001310034393
1324	0.001310022462
1325	0.001310028034
1326	0.001310025977
1327	0.001310032778
1328	0.001310029491
1329	0.001310018066
1330	0.001310010368
1331	0.001310011761
1332	0.001310011126
1333	0.001310013015
1334	0.001310007488
1335	0.001310006328
1336	0.001310011736
1337	0.001310003251
1338	0.001310003608
1339	0.001309987503
1340	0.001309996173
1341	0.001309983706
1342	0.001309982819
1343	0.001309970173
1344	0.001309961844
1345	0.001309962141
1346	0.001309962116
1347	0.001309941027
1348	0.001309935505
1349	0.00130994065
1350	0.001309936827
1351	0.001309940931
1352	0.001309925485
1353	0.001309927547
1354	0.001309929862
1355	0.001309929461
1356	0.001309920836
1357	0.001309918693
1358	0.00130990581
1359	0.001309895272
1360	0.001309891639
1361	0.001309883648
1362	0.001309877115
1363	0.001309875474
1364	0.001309857957
1365	0.001309864832
1366	0.001309867876
1367	0.001309858666
1368	0.001309851597
1369	0.00130984845
1370	0.001309851285
1371	0.001309844891
1372	0.001309842943
1373	0.001309838972
1374	0.001309839428
1375	0.001309837693
1376	0.001309835627
1377	0.001309822347
1378	0.001309825728
1379	0.00130981509
1380	0.001309814669
1381	0.001309806703
1382	0.001309803323
1383	0.001309808855
1384	0.00130980631
1385	0.001309801849
1386	0.00130980051
1387	0.00130979768
1388	0.001309788763
1389	0.001309788688
1390	0.001309785724
1391	0.001309766194
1392	0.001309769947
1393	0.001309762858
1394	0.001309743606
1395	0.001309738708
1396	0.001309741856
1397	0.00130973788
1398	0.0013097328
1399	0.001309721449
1400	0.001309721449
1401	0.001309718698
1402	0.001309718985
1403	0.001309721918
1404	0.001309700361
1405	0.001309698358
1406	0.001309685104
1407	0.001309686957
1408	0.00130969292
1409	0.001309685381
1410	0.001309683588
1411	0.001309678319
1412	0.001309662428
1413	0.001309653064
1414	0.001309644013
1415	0.001309644008
1416	0.001309634931
1417	0.001309624938
1418	0.001309617504
1419	0.001309619145
1420	0.001309598767
1421	0.00130959038
1422	0.001309594608
1423	0.001309589121
1424	0.001309584472
1425	0.001309585299
1426	0.001309583356
1427	0.001309583475
1428	0.001309578489
1429	0.001309573571
1430	0.001309577894
1431	0.001309574003
1432	0.001309569269
1433	0.001309564243
1434	0.001309565244
1435	0.001309552718
1436	0.001309566885
1437	0.001309559499
1438	0.001309558273
1439	0.001309551973
1440	0.001309555051
1441	0.001309555839
1442	0.001309556414
1443	0.001309547487
1444	0.001309540498
1445	0.001309539407
1446	0.001309531878
1447	0.0013095445
1448	0.001309529317
1449	0.001309524771
1450	0.001309520459
1451	0.001309526412
1452	0.001309517227
1453	0.001309514094
1454	0.001309511487
1455	0.001309513232
1456	0.001309501727
1457	0.001309502709
1458	0.00130950311
1459	0.00130950601
1460	0.001309508573
1461	0.001309501291
1462	0.001309498927
1463	0.001309491655
1464	0.001309492825
1465	0.001309490416
1466	0.001309489424
1467	0.001309480522
1468	0.00130947943
1469	0.001309476738
1470	0.001309480679
1471	0.001309477635
1472	0.001309476946
1473	0.001309469947
1474	0.001309469412
1475	0.001309465382
1476	0.001309463855
1477	0.00130945639
1478	0.001309455815
1479	0.001309454388
1480	0.001309461402
1481	0.001309449808
1482	0.001309456504
1483	0.001309452068
1484	0.001309444018
1485	0.001309438486
1486	0.001309438389
1487	0.001309437566
1488	0.001309435479
1489	0.001309438091
1490	0.001309437164
1491	0.00130943706
1492	0.001309422016
1493	0.001309425888
1494	0.001309418641
1495	0.001309421372
1496	0.001309423682
1497	0.001309416058
